Kode Sub Kanca;Sub Kanca;SEGMENT;Kode Kanca;Kanca;Kanwil;Kode Kanwil
4219;UNIT WIDASARI JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4219;UNIT WIDASARI JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4219;UNIT WIDASARI JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
3295;UNIT WERU CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
3295;UNIT WERU CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
3295;UNIT WERU CIREBON ;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4101;UNIT WARUNGKIARA CIBADAK;MIKRO;181;KC Cibadak;Bandung ;F
4101;UNIT WARUNGKIARA CIBADAK;MIKRO;181;KC Cibadak;Bandung ;F
4101;UNIT WARUNGKIARA CIBADAK;MIKRO;181;KC Cibadak;Bandung ;F
7849;UNIT WANTILAN SUBANG;MIKRO;123;KC Subang ;Bandung ;F
7849;UNIT WANTILAN SUBANG;MIKRO;123;KC Subang ;Bandung ;F
7849;UNIT WANTILAN SUBANG;MIKRO;123;KC Subang ;Bandung ;F
7849;UNIT WANTILAN SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4357;UNIT WANAYASA PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4357;UNIT WANAYASA PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4357;UNIT WANAYASA PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4357;UNIT WANAYASA PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4183;UNIT WANARAJA GARUT ;MIKRO;25;KC Garut;Bandung ;F
4183;UNIT WANARAJA GARUT ;MIKRO;25;KC Garut;Bandung ;F
4183;UNIT WANARAJA GARUT ;MIKRO;25;KC Garut;Bandung ;F
4183;UNIT WANARAJA GARUT ;MIKRO;25;KC Garut;Bandung ;F
4148;UNIT WALED CIREBON GUNUNG JATI;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4148;UNIT WALED CIREBON GUNUNG JATI;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4148;UNIT WALED CIREBON GUNUNG JATI;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4149;UNIT WAHIDIN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4441;UNIT WADO SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4441;UNIT WADO SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4441;UNIT WADO SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
893;UNIT UNPAD;MIKRO;94;KC Sumedang ;Bandung ;F
893;UNIT UNPAD;MIKRO;94;KC Sumedang ;Bandung ;F
893;UNIT UNPAD;MIKRO;94;KC Sumedang ;Bandung ;F
4427;UNIT UJUNG JAYA SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4427;UNIT UJUNG JAYA SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4427;UNIT UJUNG JAYA SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
3683;UNIT UJUNG BERUNG TIMUR BANDUN;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
3683;UNIT UJUNG BERUNG TIMUR BANDUN;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
747;UNIT UJUNG BERUNG BARAT BANDUN;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
747;UNIT UJUNG BERUNG BARAT BANDUN;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
7463;UNIT TURANGGA BANDUNG MARTADIN;MIKRO;389;KC Bandung Martadinata;Bandung ;F
7463;UNIT TURANGGA BANDUNG MARTADIN;MIKRO;389;KC Bandung Martadinata;Bandung ;F
7463;UNIT TURANGGA BANDUNG MARTADIN;MIKRO;389;KC Bandung Martadinata;Bandung ;F
4010;UNIT TUNGGILIS BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4010;UNIT TUNGGILIS BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4241;UNIT TULUNGAGUNG JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4241;UNIT TULUNGAGUNG JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4241;UNIT TULUNGAGUNG JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4240;UNIT TUKDANA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4240;UNIT TUKDANA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4240;UNIT TUKDANA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4240;UNIT TUKDANA JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4239;UNIT TUGU JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4239;UNIT TUGU JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4239;UNIT TUGU JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4239;UNIT TUGU JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4317;UNIT TONJONG MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4317;UNIT TONJONG MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4317;UNIT TONJONG MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4317;UNIT TONJONG MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4426;UNIT TOMO SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4426;UNIT TOMO SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4238;UNIT TENAJAR JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4238;UNIT TENAJAR JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4238;UNIT TENAJAR JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4356;UNIT TEGALWARU PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
4356;UNIT TEGALWARU PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
4356;UNIT TEGALWARU PURWAKARTA ;MIKRO;75;KC Purwakarta ;Bandung ;F
7329;UNIT TEGAL BULEUD SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
7329;UNIT TEGAL BULEUD SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
7329;UNIT TEGAL BULEUD SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4469;UNIT TAWANGSARI TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4469;UNIT TAWANGSARI TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
3459;UNIT TAROGONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
3459;UNIT TAROGONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
3459;UNIT TAROGONG GARUT ;MIKRO;25;KC Garut;Bandung ;F
4325;UNIT TARIKOLOT MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4325;UNIT TARIKOLOT MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4325;UNIT TARIKOLOT MAJALENGKA ;MIKRO;46;KC Majalengka ;Bandung ;F
4382;UNIT TARAJU SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4382;UNIT TARAJU SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4398;UNIT TANJUNGWANGI SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4398;UNIT TANJUNGWANGI SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4398;UNIT TANJUNGWANGI SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4397;UNIT TANJUNGSIANG SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4397;UNIT TANJUNGSIANG SUBANG;MIKRO;123;KC Subang ;Bandung ;F
3454;UNIT TANJUNGSARI SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
3454;UNIT TANJUNGSARI SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
3454;UNIT TANJUNGSARI SUMEDANG ;MIKRO;94;KC Sumedang ;Bandung ;F
4347;UNIT TANJUNGSARI PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4347;UNIT TANJUNGSARI PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4347;UNIT TANJUNGSARI PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4347;UNIT TANJUNGSARI PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4292;UNIT TANJUNGLAYA MAJALAYA ;MIKRO;132;KC Majalaya ;Bandung ;F
4292;UNIT TANJUNGLAYA MAJALAYA ;MIKRO;132;KC Majalaya ;Bandung ;F
4292;UNIT TANJUNGLAYA MAJALAYA ;MIKRO;132;KC Majalaya ;Bandung ;F
4381;UNIT TANJUNGJAYA SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4381;UNIT TANJUNGJAYA SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4381;UNIT TANJUNGJAYA SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4396;UNIT TANJUNG SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4396;UNIT TANJUNG SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4396;UNIT TANJUNG SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4395;UNIT TANGGULUN SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4395;UNIT TANGGULUN SUBANG ;MIKRO;123;KC Subang ;Bandung ;F
4076;UNIT TANGGEUNG CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4076;UNIT TANGGEUNG CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4076;UNIT TANGGEUNG CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4237;UNIT TAMBI JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4237;UNIT TAMBI JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4237;UNIT TAMBI JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4346;UNIT TAMBAKDAHAN PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4346;UNIT TAMBAKDAHAN PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4346;UNIT TAMBAKDAHAN PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
4346;UNIT TAMBAKDAHAN PAMANUKAN;MIKRO;355;KC Pamanukan;Bandung ;F
777;UNIT TAMANSARI BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
777;UNIT TAMANSARI BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
777;UNIT TAMANSARI BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
4316;UNIT TALAGA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4316;UNIT TALAGA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4316;UNIT TALAGA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4412;UNIT TAKOKAK SUKABUMI ;MIKRO;92;KC Sukabumi ;Bandung ;F
4412;UNIT TAKOKAK SUKABUMI ;MIKRO;92;KC Sukabumi ;Bandung ;F
4412;UNIT TAKOKAK SUKABUMI ;MIKRO;92;KC Sukabumi ;Bandung ;F
4147;UNIT SUSUKAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4147;UNIT SUSUKAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
4147;UNIT SUSUKAN CIREBON;MIKRO;107;KC Cirebon Kartini;Bandung ;F
990;UNIT SURAPATI BANDUNG AHN ;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
990;UNIT SURAPATI BANDUNG AHN ;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
990;UNIT SURAPATI BANDUNG AHN ;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
3455;UNIT SURADE SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
3455;UNIT SURADE SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
3455;UNIT SURADE SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4207;UNIT SUMURADEM INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4207;UNIT SUMURADEM INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4207;UNIT SUMURADEM INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4207;UNIT SUMURADEM INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4003;UNIT SUMBERSARI BANDUNG KOPO;MIKRO;401;KC Bandung Kopo ;Bandung ;F
4003;UNIT SUMBERSARI BANDUNG KOPO;MIKRO;401;KC Bandung Kopo ;Bandung ;F
4315;UNIT SUMBERJAYA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4315;UNIT SUMBERJAYA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4315;UNIT SUMBERJAYA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4155;UNIT SUMBER CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4155;UNIT SUMBER CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4155;UNIT SUMBER CIREBON GUNUNG JAT;MIKRO;406;KC Cirebon Gunung Jati;Bandung ;F
4206;UNIT SUKRA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4206;UNIT SUKRA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4206;UNIT SUKRA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4206;UNIT SUKRA INDRAMAYU;MIKRO;28;KC Indramayu;Bandung ;F
4182;UNIT SUKAWENING GARUT ;MIKRO;25;KC Garut;Bandung ;F
4182;UNIT SUKAWENING GARUT ;MIKRO;25;KC Garut;Bandung ;F
4205;UNIT SUKAURIP INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4205;UNIT SUKAURIP INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4205;UNIT SUKAURIP INDRAMAYU ;MIKRO;28;KC Indramayu;Bandung ;F
4355;UNIT SUKATANI PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4355;UNIT SUKATANI PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4355;UNIT SUKATANI PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4355;UNIT SUKATANI PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4355;UNIT SUKATANI PURWAKARTA;MIKRO;75;KC Purwakarta ;Bandung ;F
4345;UNIT SUKASARI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4345;UNIT SUKASARI PAMANUKAN ;MIKRO;355;KC Pamanukan;Bandung ;F
4035;UNIT SUKASARI CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4035;UNIT SUKASARI CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4035;UNIT SUKASARI CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4083;UNIT SUKASARI BANJAR;MIKRO;162;KC Banjar ;Bandung ;F
4466;UNIT SUKARINDIK TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4466;UNIT SUKARINDIK TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4466;UNIT SUKARINDIK TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4465;UNIT SUKARATU TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4181;UNIT SUKARATU GARUT ;MIKRO;25;KC Garut;Bandung ;F
4181;UNIT SUKARATU GARUT ;MIKRO;25;KC Garut;Bandung ;F
4416;UNIT SUKARAJA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4416;UNIT SUKARAJA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4416;UNIT SUKARAJA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4416;UNIT SUKARAJA SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4314;UNIT SUKARAJA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4314;UNIT SUKARAJA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4314;UNIT SUKARAJA MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4369;UNIT SUKAPURA SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4369;UNIT SUKAPURA SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4369;UNIT SUKAPURA SINGAPARNA;MIKRO;161;KC Singaparna ;Bandung ;F
4075;UNIT SUKANAGARA CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4075;UNIT SUKANAGARA CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4075;UNIT SUKANAGARA CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4075;UNIT SUKANAGARA CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4045;UNIT SUKAMULYA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4045;UNIT SUKAMULYA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4045;UNIT SUKAMULYA CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
780;UNIT SUKAMULYA BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
780;UNIT SUKAMULYA BANDUNG N;MIKRO;337;KC Bandung Naripan;Bandung ;F
4464;UNIT SUKAMENAK TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
774;UNIT SUKAMENAK BANDUNG KOPO ;MIKRO;401;KC Bandung Kopo ;Bandung ;F
774;UNIT SUKAMENAK BANDUNG KOPO ;MIKRO;401;KC Bandung Kopo ;Bandung ;F
4061;UNIT SUKAMANTRI CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4061;UNIT SUKAMANTRI CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
782;UNIT SUKAMAJU BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
782;UNIT SUKAMAJU BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
782;UNIT SUKAMAJU BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
782;UNIT SUKAMAJU BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
7763;UNIT SUKALARANG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
7763;UNIT SUKALARANG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
7763;UNIT SUKALARANG SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
989;UNIT SUKAJADI BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
989;UNIT SUKAJADI BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
989;UNIT SUKAJADI BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
989;UNIT SUKAJADI BANDUNG SETIABUD;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4463;UNIT SUKAHENING TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4313;UNIT SUKAHAJI MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4313;UNIT SUKAHAJI MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4313;UNIT SUKAHAJI MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4074;UNIT SUKAGALIH CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4074;UNIT SUKAGALIH CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4074;UNIT SUKAGALIH CIANJUR;MIKRO;105;KC Cianjur;Bandung ;F
4415;UNIT SUKABUMI UTARA ;MIKRO;92;KC Sukabumi ;Bandung ;F
4415;UNIT SUKABUMI UTARA ;MIKRO;92;KC Sukabumi ;Bandung ;F
4415;UNIT SUKABUMI UTARA ;MIKRO;92;KC Sukabumi ;Bandung ;F
4414;UNIT SUKABUMI TIMUR SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4414;UNIT SUKABUMI TIMUR SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
4414;UNIT SUKABUMI TIMUR SUKABUMI;MIKRO;92;KC Sukabumi ;Bandung ;F
3265;UNIT SUKABUMI SELATAN ;MIKRO;92;KC Sukabumi ;Bandung ;F
3265;UNIT SUKABUMI SELATAN ;MIKRO;92;KC Sukabumi ;Bandung ;F
3265;UNIT SUKABUMI SELATAN ;MIKRO;92;KC Sukabumi ;Bandung ;F
4411;UNIT SUKABUMI BARAT ;MIKRO;92;KC Sukabumi ;Bandung ;F
4411;UNIT SUKABUMI BARAT ;MIKRO;92;KC Sukabumi ;Bandung ;F
4044;UNIT SUDIRMAN CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
3290;UNIT SUDIRMAN BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
3290;UNIT SUDIRMAN BANDUNG N ;MIKRO;337;KC Bandung Naripan;Bandung ;F
746;UNIT SUCI BANDUNG A H NASUTION;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
746;UNIT SUCI BANDUNG A H NASUTION;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
4286;UNIT SUBANG KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
3782;UNIT SUBANG KOTA;MIKRO;123;KC Subang ;Bandung ;F
3782;UNIT SUBANG KOTA;MIKRO;123;KC Subang ;Bandung ;F
3782;UNIT SUBANG KOTA;MIKRO;123;KC Subang ;Bandung ;F
3782;UNIT SUBANG KOTA;MIKRO;123;KC Subang ;Bandung ;F
4236;UNIT SRENGSENG JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4236;UNIT SRENGSENG JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
4236;UNIT SRENGSENG JATIBARANG ;MIKRO;165;KC Jatibarang ;Bandung ;F
3268;UNIT SOREANG;MIKRO;544;KC Soreang;Bandung ;F
3268;UNIT SOREANG;MIKRO;544;KC Soreang;Bandung ;F
3268;UNIT SOREANG;MIKRO;544;KC Soreang;Bandung ;F
3781;UNIT SOKLAT SUBANG;MIKRO;123;KC Subang ;Bandung ;F
3781;UNIT SOKLAT SUBANG;MIKRO;123;KC Subang ;Bandung ;F
4380;UNIT SODONGHILIR SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4380;UNIT SODONGHILIR SINGAPARNA ;MIKRO;161;KC Singaparna ;Bandung ;F
4218;UNIT SLIYEG JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4218;UNIT SLIYEG JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4218;UNIT SLIYEG JATIBARANG;MIKRO;165;KC Jatibarang ;Bandung ;F
4425;UNIT SITURAJA SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4425;UNIT SITURAJA SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4410;UNIT SITUMEKAR SUKABUMI ;MIKRO;92;KC Sukabumi ;Bandung ;F
4410;UNIT SITUMEKAR SUKABUMI ;MIKRO;92;KC Sukabumi ;Bandung ;F
4410;UNIT SITUMEKAR SUKABUMI ;MIKRO;92;KC Sukabumi ;Bandung ;F
4410;UNIT SITUMEKAR SUKABUMI ;MIKRO;92;KC Sukabumi ;Bandung ;F
4440;UNIT SITU SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4440;UNIT SITU SUMEDANG;MIKRO;94;KC Sumedang ;Bandung ;F
4082;UNIT SITI JENAB CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4082;UNIT SITI JENAB CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4082;UNIT SITI JENAB CIANJUR ;MIKRO;105;KC Cianjur;Bandung ;F
4371;UNIT SINGAPARNA TIMUR SINGAPAR;MIKRO;161;KC Singaparna ;Bandung ;F
4370;UNIT SINGAPARNA PASAR ;MIKRO;161;KC Singaparna ;Bandung ;F
4370;UNIT SINGAPARNA PASAR ;MIKRO;161;KC Singaparna ;Bandung ;F
4370;UNIT SINGAPARNA PASAR ;MIKRO;161;KC Singaparna ;Bandung ;F
4368;UNIT SINGAPARNA BARAT SINGAPAR;MIKRO;161;KC Singaparna ;Bandung ;F
4324;UNIT SINDANGWANGI MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4324;UNIT SINDANGWANGI MAJALENGKA;MIKRO;46;KC Majalengka ;Bandung ;F
4122;UNIT SINDANGKERTA CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4122;UNIT SINDANGKERTA CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4122;UNIT SINDANGKERTA CIMAHI;MIKRO;137;KC Cimahi ;Bandung ;F
4043;UNIT SINDANGKASIH CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4043;UNIT SINDANGKASIH CIAMIS;MIKRO;104;KC Ciamis ;Bandung ;F
4060;UNIT SINDANGHERANG CIAMIS ;MIKRO;104;KC Ciamis ;Bandung ;F
4034;UNIT SINDANGHAYU BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4034;UNIT SINDANGHAYU BANJAR ;MIKRO;162;KC Banjar ;Bandung ;F
4285;UNIT SINDANGAGUNG KUNINGAN;MIKRO;133;KC Kuningan ;Bandung ;F
7637;UNIT SINDANG LAYA BANDUNG A H ;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
7637;UNIT SINDANG LAYA BANDUNG A H ;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
7637;UNIT SINDANG LAYA BANDUNG A H ;MIKRO;354;KC Bandung A.H. Nasution;Bandung ;F
7817;UNIT SIMPENAN CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
7817;UNIT SIMPENAN CIBADAK ;MIKRO;181;KC Cibadak;Bandung ;F
992;UNIT SIMPANG DAGO BANDUNG SETI;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
992;UNIT SIMPANG DAGO BANDUNG SETI;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
992;UNIT SIMPANG DAGO BANDUNG SETI;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
4462;UNIT SILIWANGI TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
4462;UNIT SILIWANGI TASIKMALAYA;MIKRO;100;KC Tasikmalaya;Bandung ;F
3288;UNIT SILIWANGI CIMAHI ;MIKRO;137;KC Cimahi ;Bandung ;F
3288;UNIT SILIWANGI CIMAHI ;MIKRO;137;KC Cimahi ;Bandung ;F
3288;UNIT SILIWANGI CIMAHI ;MIKRO;137;KC Cimahi ;Bandung ;F
3288;UNIT SILIWANGI CIMAHI ;MIKRO;137;KC Cimahi ;Bandung ;F
4461;UNIT SETIAMULYA TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
4461;UNIT SETIAMULYA TASIKMALAYA ;MIKRO;100;KC Tasikmalaya;Bandung ;F
871;UNIT SETIABUDI BANDUNG SETIABU;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
871;UNIT SETIABUDI BANDUNG SETIABU;MIKRO;408;KC Bandung Setiabudi;Bandung ;F
